vintage,soc_code,employment,wage,bill,basis
2015,27-1011,34820.0,101814.14417001723,3545168500.0,sum of states
2015,27-1012,4160.0,36731.85096153846,152804500.0,sum of states
2015,27-1013,11070.0,54876.16982836495,607479200.0,sum of states
2015,27-1014,28760.0,70208.73087621697,2019203100.0,sum of states
2015,27-1019,6000.0,65194.48333333333,391166900.0,sum of states
2015,27-1021,30830.0,69818.44307492703,2152502600.0,sum of states
2015,27-1022,17160.0,73511.01981351982,1261449100.0,sum of states
2015,27-1023,44550.0,26984.729517396183,1202169700.0,sum of states
2015,27-1024,205890.0,51520.54495118753,10607565000.0,sum of states
2015,27-1025,51060.0,55493.59185272229,2833502800.0,sum of states
2015,27-1026,97250.0,29735.44473007712,2891772000.0,sum of states
2015,27-1027,10410.0,55348.146013448604,576174200.0,sum of states
2015,27-1029,6300.0,62815.71428571428,395739000.0,sum of states
2015,27-2012,105210.0,89456.71133922631,9411740600.0,sum of states
2015,27-2021,5820.0,58365.70446735395,339688400.0,sum of states
2015,27-2022,224670.0,40011.57697957003,8989401000.0,sum of states
2015,27-2023,15930.0,31080.28876333961,495109000.0,sum of states
2015,27-2032,2540.0,51076.850393700784,129735200.0,sum of states
2015,27-2041,20970.0,58674.69241773963,1230408300.0,sum of states
2015,27-3011,29080.0,44786.258596973865,1302384400.0,sum of states
2015,27-3031,218810.0,65611.85092089027,14356529100.0,sum of states
2015,27-3041,97040.0,64843.81801319044,6292444100.0,sum of states
2015,27-3042,49830.0,73278.85410395345,3651485300.0,sum of states
2015,27-3043,42390.0,68999.6178343949,2924893800.0,sum of states
2015,27-3091,49000.0,48579.655102040815,2380403100.0,sum of states
2015,27-3099,20720.0,51735.07722007722,1071950800.0,sum of states
2015,27-4011,62810.0,46466.12482088839,2918537300.0,sum of states
2015,27-4012,28310.0,44002.16178028965,1245701200.0,sum of states
2015,27-4014,12640.0,62837.412974683546,794264900.0,sum of states
2015,27-4021,49710.0,40088.48521424261,1992798600.0,sum of states
2015,27-4031,19280.0,59079.5643153527,1139054000.0,sum of states
2015,27-4032,25960.0,81444.88443759631,2114309200.0,sum of states
2015,27-4099,17110.0,71363.7463471654,1221033700.0,sum of states
2015,29-1011,32020.0,78303.40099937539,2507274900.0,sum of states
2015,29-1021,100080.0,172319.08573141487,17245694100.0,sum of states
2015,29-1022,2470.0,222472.995951417,549508300.0,sum of states
2015,29-1023,3230.0,217388.3281733746,702164300.0,sum of states
2015,29-1029,3230.0,193394.70588235295,624664900.0,sum of states
2015,29-1031,60230.0,58190.720571143946,3504827100.0,sum of states
2015,29-1041,35300.0,115751.33994334277,4086022300.0,sum of states
2015,29-1051,298040.0,118972.68252583545,35458618300.0,sum of states
2015,29-1071,98440.0,99276.26269809021,9772755300.0,sum of states
2015,29-1081,9070.0,136545.38037486217,1238466600.0,sum of states
2015,29-1122,114890.0,81616.28079032118,9376894500.0,sum of states
2015,29-1123,210240.0,85674.6171042618,18012231500.0,sum of states
2015,29-1124,16690.0,84450.71300179749,1409482400.0,sum of states
2015,29-1125,17980.0,47682.48609566184,857331100.0,sum of states
2015,29-1126,120830.0,59494.52784904411,7188723800.0,sum of states
2015,29-1127,131590.0,76877.59480203663,10116322700.0,sum of states
2015,29-1128,6270.0,49721.562998405105,311754200.0,sum of states
2015,29-1129,10410.0,59380.04803073967,618146300.0,sum of states
2015,29-1131,65460.0,98514.63947448824,6448768300.0,sum of states
2015,29-1141,2764180.0,70767.02982439639,195612808500.0,sum of states
2015,29-1151,38790.0,158469.5772106213,6147034900.0,sum of states
2015,29-1161,5120.0,102085.68359375,522678700.0,sum of states
2015,29-1171,137550.0,100160.3118865867,13777050900.0,sum of states
2015,29-1181,11600.0,77167.70689655172,895145400.0,sum of states
2015,29-1292,200610.0,72710.82548227905,14586518700.0,sum of states
2015,29-2031,51750.0,55792.24541062802,2887248700.0,sum of states
2015,29-2032,61580.0,70633.42968496266,4349606600.0,sum of states
2015,29-2033,19760.0,74802.04453441295,1478088400.0,sum of states
2015,29-2034,196990.0,58293.12706228743,11483163100.0,sum of states
2015,29-2035,33720.0,68055.37959667853,2294827400.0,sum of states
2015,29-2051,28980.0,29140.910973084887,844503600.0,sum of states
2015,29-2052,384580.0,31563.168911539862,12138563500.0,sum of states
2015,29-2053,57900.0,36326.65630397237,2103313400.0,sum of states
2015,29-2055,101210.0,45699.14830550341,4625210800.0,sum of states
2015,29-2056,95990.0,33289.424940097924,3195451900.0,sum of states
2015,29-2057,38860.0,36686.02933607823,1425619100.0,sum of states
2015,29-2061,702290.0,43877.560551908755,30814772000.0,sum of states
2015,29-2072,191620.0,40272.95219705667,7717103100.0,sum of states
2015,29-2081,74140.0,36701.80334502293,2721071700.0,sum of states
2015,29-2091,6670.0,69674.90254872564,464731600.0,sum of states
2015,29-2092,4680.0,51849.081196581195,242653700.0,sum of states
2015,29-2099,104440.0,45680.01627728839,4770820900.0,sum of states
2015,29-9091,23380.0,46936.698032506414,1097380000.0,sum of states
2015,29-9092,1990.0,73313.36683417085,145893600.0,sum of states
2015,29-9099,39380.0,56409.47943118334,2221405300.0,sum of states
2015,31-1122,1358720.0,21706.419865756005,29492946800.0,sum of states
2015,31-2011,35440.0,58339.28329571106,2067544200.0,sum of states
2015,31-2012,6950.0,30252.071942446044,210251900.0,sum of states
2015,31-2021,81850.0,55017.01771533293,4503142900.0,sum of states
2015,31-2022,50150.0,27447.170488534397,1376475600.0,sum of states
2015,31-9011,92330.0,43119.398895266975,3981214100.0,sum of states
2015,31-9091,325510.0,36790.446990875855,11975658400.0,sum of states
2015,31-9092,601490.0,31903.559493923425,19189672000.0,sum of states
2015,31-9093,50190.0,34937.381948595335,1753507200.0,sum of states
2015,31-9094,58000.0,35687.65862068965,2069884200.0,sum of states
2015,31-9095,37930.0,27180.999209069338,1030975300.0,sum of states
2015,31-9096,75930.0,25912.27973133149,1967519400.0,sum of states
2015,31-9097,118100.0,32757.785774767148,3868694500.0,sum of states
2015,31-9099,94740.0,36841.20012666244,3490335300.0,sum of states
2015,33-1011,39790.0,63395.260115606936,2522497400.0,sum of states
2015,33-1012,98800.0,82300.01821862349,8131241800.0,sum of states
2015,33-1021,58120.0,74765.76393668272,4345386200.0,sum of states
2015,33-2011,319680.0,49176.02852852853,15720592800.0,sum of states
2015,33-2021,11850.0,59570.29535864979,705908000.0,sum of states
2015,33-2022,1100.0,47229.90909090909,51952900.0,sum of states
2015,33-3011,17210.0,43030.122022080184,740548400.0,sum of states
2015,33-3012,426860.0,45127.62919926908,19263179800.0,sum of states
2015,33-3021,107270.0,79543.89950591965,8532674100.0,sum of states
2015,33-3031,5050.0,55713.762376237624,281354500.0,sum of states
2015,33-3051,667570.0,60572.55089353926,40436417800.0,sum of states
2015,33-3052,2780.0,60446.546762589925,168041400.0,sum of states
2015,33-9011,12680.0,35558.68296529968,450884100.0,sum of states
2015,33-9021,25660.0,49427.99298519096,1268322300.0,sum of states
2015,33-9031,10210.0,33158.628795298726,338549600.0,sum of states
2015,33-9032,1119950.0,28214.464931470156,31598790000.0,sum of states
2015,33-9092,141930.0,21924.335940252236,3111721000.0,sum of states
2015,33-9093,32270.0,39843.07716145027,1285736100.0,sum of states
2015,33-9099,120290.0,32610.57361376673,3922725900.0,sum of states
2015,35-1011,130320.0,45816.42495395948,5970796500.0,sum of states
2015,35-1012,894150.0,33216.55236817089,29700580300.0,sum of states
2015,35-2011,528170.0,19560.137266410435,10331077700.0,sum of states
2015,35-2012,409260.0,25483.26467282412,10429280900.0,sum of states
2015,35-2014,1158390.0,24390.64373829194,28253877800.0,sum of states
2015,35-2015,193770.0,21931.431078082263,4249653400.0,sum of states
2015,35-2019,14540.0,28284.718019257223,411259800.0,sum of states
2015,35-2021,872630.0,21997.757239608996,19195902900.0,sum of states
2015,35-3031,2519430.0,22991.835653302533,57926320500.0,sum of states
2015,35-3041,257470.0,23001.054880180214,5922081600.0,sum of states
2015,35-9011,413540.0,21401.750253905306,8850479800.0,sum of states
2015,35-9021,507950.0,20339.973619450735,10331689600.0,sum of states
2015,35-9031,392980.0,20518.852867830425,8063498800.0,sum of states
2015,35-9099,49870.0,23219.43452977742,1157953200.0,sum of states
2015,37-1011,167820.0,39912.07245858658,6698044000.0,sum of states
2015,37-1012,104050.0,46791.843344545894,4868691300.0,sum of states
2015,37-2011,2176970.0,26078.988869851215,56773176400.0,sum of states
2015,37-2012,930910.0,22973.32534831509,21386098300.0,sum of states
2015,37-2019,9030.0,30389.911406423034,274420900.0,sum of states
2015,37-2021,70550.0,34030.79092841956,2400872300.0,sum of states
2015,37-3011,903460.0,27387.24736014876,24743282500.0,sum of states
2015,37-3012,22840.0,34685.60858143608,792219300.0,sum of states
2015,37-3013,37980.0,36089.39178515008,1370675100.0,sum of states
2015,37-3019,16380.0,33051.4652014652,541383000.0,sum of states
2015,39-2011,11600.0,33671.64655172414,390591100.0,sum of states
2015,39-2021,174400.0,23623.90252293578,4120008600.0,sum of states
2015,39-3011,84790.0,21837.321618115344,1851586500.0,sum of states
2015,39-3012,10360.0,25883.0888030888,268148800.0,sum of states
2015,39-3019,10540.0,25608.301707779887,269911500.0,sum of states
2015,39-3021,4590.0,24316.666666666668,111613500.0,sum of states
2015,39-3031,112490.0,21107.80069339497,2374416500.0,sum of states
2015,39-3091,275060.0,21346.436050316293,5871550700.0,sum of states
2015,39-3092,5710.0,54330.052539404554,310224600.0,sum of states
2015,39-3093,17420.0,23949.42594718714,417199000.0,sum of states
2015,39-3099,10970.0,24186.29899726527,265323700.0,sum of states
2015,39-4011,3340.0,41000.62874251497,136942100.0,sum of states
2015,39-4021,35680.0,25719.105941704034,917657700.0,sum of states
2015,39-4031,25430.0,52996.51985843492,1347701500.0,sum of states
2015,39-5011,9210.0,29215.98262757872,269079200.0,sum of states
2015,39-5012,348930.0,28747.032356059954,10030702000.0,sum of states
2015,39-5091,2420.0,72731.52892561983,176010300.0,sum of states
2015,39-5092,81210.0,23579.29442186923,1914874500.0,sum of states
2015,39-5093,14880.0,20357.49327956989,302919500.0,sum of states
2015,39-5094,40190.0,35167.270465289876,1413372600.0,sum of states
2015,39-6011,47180.0,24350.006358626535,1148833300.0,sum of states
2015,39-6012,31840.0,30719.751884422112,978116900.0,sum of states
2015,39-9011,575700.0,22286.163453187422,12830144300.0,sum of states
2015,39-9031,238070.0,40971.56592598816,9754100700.0,sum of states
2015,39-9032,337590.0,26577.799994075653,8972399500.0,sum of states
2015,39-9041,102580.0,27134.09728992006,2783415700.0,sum of states
2015,39-9099,56380.0,24958.04363249379,1407134500.0,sum of states
2015,41-1011,1206670.0,42754.9717818459,51591141800.0,sum of states
2015,41-1012,249450.0,84635.6584485869,21112365000.0,sum of states
2015,41-2011,3513640.0,20952.72503728327,73620332800.0,sum of states
2015,41-2012,20840.0,24580.17274472169,512250800.0,sum of states
2015,41-2021,448960.0,28181.975454383464,12652579700.0,sum of states
2015,41-2022,240690.0,32632.046200506877,7854207200.0,sum of states
2015,41-2031,4657570.0,26270.974156051332,122358901100.0,sum of states
2015,41-3011,150540.0,61529.56888534609,9262661300.0,sum of states
2015,41-3021,388100.0,64621.731254831226,25079693900.0,sum of states
2015,41-3031,318650.0,102655.5471520477,32711190100.0,sum of states
2015,41-3041,67080.0,38665.263864042936,2593665900.0,sum of states
2015,41-3091,889760.0,62245.51204819277,55383566800.0,sum of states
2015,41-4011,335750.0,88970.60342516753,29871880100.0,sum of states
2015,41-4012,1417270.0,66592.5912493738,94379681800.0,sum of states
2015,41-9011,82790.0,29185.405242179007,2416259700.0,sum of states
2015,41-9012,1590.0,44719.43396226415,71103900.0,sum of states
2015,41-9021,38560.0,80156.00622406638,3090815600.0,sum of states
2015,41-9022,151910.0,58321.09867684813,8859558100.0,sum of states
2015,41-9031,72180.0,107162.44389027431,7734985200.0,sum of states
2015,41-9041,228920.0,26388.918399440852,6040951200.0,sum of states
2015,41-9091,6240.0,25743.94230769231,160642200.0,sum of states
2015,41-9099,83460.0,40589.56266474958,3387604900.0,sum of states
2015,43-1011,1441960.0,55925.502787872065,80642338000.0,sum of states
2015,43-2011,101260.0,28928.011060635985,2929250400.0,sum of states
2015,43-2021,6770.0,35154.88921713442,237998600.0,sum of states
2015,43-2099,1170.0,40085.042735042734,46899500.0,sum of states
2015,43-3011,320620.0,36479.64225562972,11696102900.0,sum of states
2015,43-3021,495450.0,36161.96205469775,17916444100.0,sum of states
2015,43-3031,1588890.0,38905.18342994166,61816056900.0,sum of states
2015,43-3041,16860.0,27725.925266903916,467459100.0,sum of states
2015,43-3051,167830.0,42018.098075433474,7051897400.0,sum of states
2015,43-3061,72100.0,40880.46185852982,2947481300.0,sum of states
2015,43-3071,501910.0,27199.3164113088,13651608900.0,sum of states
2015,43-3099,32000.0,42346.621875,1355091900.0,sum of states
2015,43-4011,57320.0,51663.87997208653,2961373600.0,sum of states
2015,43-4021,6590.0,36073.9908952959,237727600.0,sum of states
2015,43-4031,129650.0,38054.10335518704,4933714500.0,sum of states
2015,43-4041,40450.0,37597.12237330037,1520803600.0,sum of states
2015,43-4051,2611100.0,34494.24962659416,90067935200.0,sum of states
2015,43-4061,131560.0,42959.08862876254,5651697700.0,sum of states
2015,43-4071,141270.0,29866.565442061303,4219249700.0,sum of states
2015,43-4081,244350.0,22595.031716799673,5521096000.0,sum of states
2015,43-4111,180380.0,32866.16698081827,5928399200.0,sum of states
2015,43-4121,98990.0,26490.504091322357,2622295000.0,sum of states
2015,43-4131,216340.0,39040.87547379125,8446103000.0,sum of states
2015,43-4141,49760.0,35612.467845659165,1772076400.0,sum of states
2015,43-4151,185920.0,34060.551312392425,6332537700.0,sum of states
2015,43-4161,140640.0,38985.34485210467,5482898900.0,sum of states
2015,43-4171,980010.0,28395.266680952234,27827645300.0,sum of states
2015,43-4181,127670.0,36243.3829403932,4627192700.0,sum of states
2015,43-4199,179820.0,38582.79056834612,6937957400.0,sum of states
2015,43-5011,80240.0,43941.020687936194,3525827500.0,sum of states
2015,43-5021,75360.0,28782.13110403397,2169021400.0,sum of states
2015,43-5031,95860.0,39948.988107657,3829510000.0,sum of states
2015,43-5032,197930.0,40141.29288132168,7945166100.0,sum of states
2015,43-5041,34090.0,41205.998826635376,1404712500.0,sum of states
2015,43-5051,79350.0,49123.68367989918,3897964300.0,sum of states
2015,43-5052,316970.0,51128.035460769155,16206053400.0,sum of states
2015,43-5053,110500.0,50632.548416289595,5594896600.0,sum of states
2015,43-5061,310730.0,48141.03594760725,14958864100.0,sum of states
2015,43-5071,678320.0,32290.532197193064,21903313800.0,sum of states
2015,43-5111,70040.0,30893.432324386064,2163776000.0,sum of states
2015,43-6011,677540.0,55058.108746347076,37304071000.0,sum of states
2015,43-6012,206540.0,46098.94838772151,9521276800.0,sum of states
2015,43-6013,534520.0,34237.91251964379,18300849000.0,sum of states
2015,43-6014,2307220.0,35045.78601087022,80858338400.0,sum of states
2015,43-9021,201200.0,30693.88916500994,6175610500.0,sum of states
2015,43-9022,71490.0,38198.073856483425,2730780300.0,sum of states
2015,43-9031,12950.0,44003.181467181465,569841200.0,sum of states
2015,43-9041,263990.0,39503.3910375393,10428500200.0,sum of states
2015,43-9051,95760.0,29929.08103592314,2866008800.0,sum of states
2015,43-9061,2969570.0,31801.228191286955,94435973200.0,sum of states
2015,43-9071,62980.0,30934.38551921245,1948247600.0,sum of states
2015,43-9081,10050.0,37809.18407960199,379982300.0,sum of states
2015,43-9111,12810.0,43312.06869633099,554827600.0,sum of states
2015,43-9199,234310.0,34450.08407665059,8071999200.0,sum of states
2015,45-1011,19100.0,48165.65445026178,919964000.0,sum of states
2015,45-2011,14110.0,43978.72430900071,620539800.0,sum of states
2015,45-2021,470.0,38116.382978723406,17914700.0,sum of states
2015,45-2041,33980.0,23149.187757504413,786609400.0,sum of states
2015,45-2091,26150.0,29421.518164435947,769372700.0,sum of states
2015,45-2092,273360.0,22105.608355282413,6042789100.0,sum of states
2015,45-2093,31820.0,26074.211187932116,829681400.0,sum of states
2015,45-2099,3880.0,31760.567010309278,123231000.0,sum of states
2015,45-4011,5240.0,28470.13358778626,149183500.0,sum of states
2015,45-4021,3970.0,44239.62216624685,175631300.0,sum of states
2015,45-4022,26780.0,36963.648244958924,989886500.0,sum of states
2015,45-4023,2330.0,37425.407725321886,87201200.0,sum of states
2015,45-4029,2400.0,37661.166666666664,90386800.0,sum of states
2015,47-1011,521340.0,66572.50738481605,34706911000.0,sum of states
2015,47-2011,15440.0,60734.55310880829,937741500.0,sum of states
2015,47-2021,61730.0,51633.60926615908,3187342700.0,sum of states
2015,47-2022,11250.0,42264.862222222226,475479700.0,sum of states
2015,47-2031,643260.0,46637.06821502969,29999760500.0,sum of states
2015,47-2041,25120.0,43449.63375796178,1091454800.0,sum of states
2015,47-2042,8770.0,42593.32953249715,373543500.0,sum of states
2015,47-2043,3330.0,37892.73273273273,126182800.0,sum of states
2015,47-2044,34670.0,43982.757427170465,1524882200.0,sum of states
2015,47-2051,164680.0,41923.60517367015,6903979300.0,sum of states
2015,47-2053,2090.0,47710.76555023924,99715500.0,sum of states
2015,47-2071,53040.0,42855.75226244344,2273069100.0,sum of states
2015,47-2072,3040.0,55764.11184210526,169522900.0,sum of states
2015,47-2073,356960.0,48983.18831241596,17485038900.0,sum of states
2015,47-2081,86820.0,45423.087998157105,3943632500.0,sum of states
2015,47-2082,17060.0,53129.13247362251,906383000.0,sum of states
2015,47-2111,594540.0,55492.30901200928,32992397400.0,sum of states
2015,47-2121,42890.0,45537.507577523895,1953103700.0,sum of states
2015,47-2131,25490.0,38293.648489603765,976105100.0,sum of states
2015,47-2132,27250.0,49839.37614678899,1358123000.0,sum of states
2015,47-2141,214170.0,40485.25283653173,8670726600.0,sum of states
2015,47-2142,1800.0,39934.333333333336,71881800.0,sum of states
2015,47-2151,40580.0,41730.418925579106,1693420400.0,sum of states
2015,47-2152,392590.0,55026.575307572784,21602883200.0,sum of states
2015,47-2161,21090.0,41810.04741583689,881773900.0,sum of states
2015,47-2171,19620.0,53433.8124362895,1048371400.0,sum of states
2015,47-2181,110100.0,40556.03178928247,4465219100.0,sum of states
2015,47-2211,135750.0,49785.82541436464,6758425800.0,sum of states
2015,47-2221,64350.0,54540.26573426573,3509666100.0,sum of states
2015,47-2231,4500.0,41766.666666666664,187950000.0,sum of states
2015,47-3011,22900.0,32031.03056768559,733510600.0,sum of states
2015,47-3012,38470.0,28975.794125292436,1114698800.0,sum of states
2015,47-3013,73270.0,29793.80100996315,2182991800.0,sum of states
2015,47-3014,10020.0,27801.95608782435,278575600.0,sum of states
2015,47-3015,55550.0,29881.103510351037,1659895300.0,sum of states
2015,47-3016,10090.0,27862.705649157582,281134700.0,sum of states
2015,47-3019,18530.0,30160.690771721533,558877600.0,sum of states
2015,47-4011,91980.0,59873.24092193955,5507140700.0,sum of states
2015,47-4021,20180.0,77023.40436075322,1554332300.0,sum of states
2015,47-4031,18010.0,35257.945585785674,634995600.0,sum of states
2015,47-4041,41140.0,43978.94992707827,1809294000.0,sum of states
2015,47-4051,147480.0,37446.154732845134,5522558900.0,sum of states
2015,47-4061,13580.0,51904.56553755523,704864000.0,sum of states
2015,47-4071,26140.0,37767.69701606733,987247600.0,sum of states
2015,47-5011,18500.0,50928.18378378378,942171400.0,sum of states
2015,47-5012,24620.0,60544.38261575955,1490602700.0,sum of states
2015,47-5013,60530.0,50165.106558731204,3036493900.0,sum of states
2015,47-5023,18490.0,50009.972958355866,924684400.0,sum of states
2015,47-5041,9790.0,50042.07354443309,489911900.0,sum of states
2015,47-5049,890.0,48436.06741573034,43108100.0,sum of states
2015,47-5051,3140.0,34970.700636942674,109808000.0,sum of states
2015,47-5071,71310.0,38726.23895666807,2761568100.0,sum of states
2015,47-5081,22540.0,37107.34693877551,836399600.0,sum of states
2015,47-5099,4080.0,51350.02450980392,209508100.0,sum of states
2015,49-1011,448140.0,65754.59030660061,29467262100.0,sum of states
2015,49-2011,106840.0,38900.13571695994,4156090500.0,sum of states
2015,49-2021,14110.0,52044.18143160879,734343400.0,sum of states
2015,49-2022,219030.0,54425.77181208054,11920876800.0,sum of states
2015,49-2091,16190.0,60451.87770228536,978715900.0,sum of states
2015,49-2092,17080.0,43422.66978922717,741659200.0,sum of states
2015,49-2093,13200.0,58934.84090909091,777939900.0,sum of states
2015,49-2094,69910.0,56435.937634100985,3945436400.0,sum of states
2015,49-2095,23030.0,72005.08033000435,1658277000.0,sum of states
2015,49-2096,11950.0,33604.89539748954,401578500.0,sum of states
2015,49-2097,26690.0,39520.97414762083,1054814800.0,sum of states
2015,49-2098,65070.0,44728.42016290149,2910478300.0,sum of states
2015,49-3011,124330.0,60093.773023405454,7471458800.0,sum of states
2015,49-3021,143630.0,44488.845645060224,6389932900.0,sum of states
2015,49-3022,14670.0,35030.27266530334,513894100.0,sum of states
2015,49-3023,641550.0,40615.495752474475,26056871300.0,sum of states
2015,49-3031,252950.0,46012.576398497724,11638881200.0,sum of states
2015,49-3041,37000.0,38479.88108108108,1423755600.0,sum of states
2015,49-3042,122490.0,49996.24214221569,6124039700.0,sum of states
2015,49-3043,19020.0,53410.41009463723,1015866000.0,sum of states
2015,49-3051,20150.0,39469.66749379653,795313800.0,sum of states
2015,49-3052,15830.0,36245.66013897663,573768800.0,sum of states
2015,49-3053,31330.0,34452.97159272263,1079411600.0,sum of states
2015,49-3091,8950.0,28190.972067039107,252309200.0,sum of states
2015,49-3092,11820.0,37407.01353637902,442150900.0,sum of states
2015,49-3093,108340.0,26251.44637253092,2844081700.0,sum of states
2015,49-9011,15510.0,39828.5944551902,617741500.0,sum of states
2015,49-9012,42400.0,55663.856132075474,2360147500.0,sum of states
2015,49-9021,276130.0,47265.48292470937,13051417800.0,sum of states
2015,49-9031,34000.0,38825.29705882353,1320060100.0,sum of states
2015,49-9041,327500.0,51215.6106870229,16773112500.0,sum of states
2015,49-9043,92750.0,44475.48679245283,4125101400.0,sum of states
2015,49-9044,39600.0,52570.53787878788,2081793300.0,sum of states
2015,49-9045,1180.0,48732.1186440678,57503900.0,sum of states
2015,49-9051,116270.0,65449.392792637824,7609800900.0,sum of states
2015,49-9052,105590.0,53927.04138649493,5694156300.0,sum of states
2015,49-9061,2220.0,39044.81981981982,86679500.0,sum of states
2015,49-9062,41340.0,49282.21819061442,2037326900.0,sum of states
2015,49-9063,6470.0,37578.06800618238,243130100.0,sum of states
2015,49-9064,1360.0,39421.617647058825,53613400.0,sum of states
2015,49-9069,11980.0,54121.10183639399,648370800.0,sum of states
2015,49-9071,1322720.0,38862.9288133543,51404773200.0,sum of states
2015,49-9081,3310.0,52359.63746223565,173310400.0,sum of states
2015,49-9091,31980.0,34141.20387742339,1091835700.0,sum of states
2015,49-9092,1940.0,52548.865979381444,101944800.0,sum of states
2015,49-9094,17200.0,41256.70930232558,709615400.0,sum of states
2015,49-9095,950.0,30186.736842105263,28677400.0,sum of states
2015,49-9096,21470.0,46036.911970190966,988412500.0,sum of states
2015,49-9097,6320.0,62391.787974683546,394316100.0,sum of states
2015,49-9098,126150.0,28430.489892984544,3586506300.0,sum of states
2015,49-9099,143300.0,41033.71528262387,5880131400.0,sum of states
2015,51-1011,607720.0,59784.37092740078,36332157900.0,sum of states
2015,51-2011,16160.0,47901.7202970297,774091800.0,sum of states
2015,51-2021,13700.0,33202.55474452555,454875000.0,sum of states
2015,51-2031,33780.0,41130.74304322084,1389396500.0,sum of states
2015,51-2041,79590.0,39011.20618168112,3104901900.0,sum of states
2015,51-3011,178630.0,26177.19084140402,4676031600.0,sum of states
2015,51-3021,139680.0,30739.502434135167,4293693700.0,sum of states
2015,51-3022,153070.0,24746.49376102437,3787945800.0,sum of states
2015,51-3023,76500.0,26319.797385620914,2013464500.0,sum of states
2015,51-3091,18880.0,30439.17372881356,574691600.0,sum of states
2015,51-3092,134720.0,29100.94492280285,3920479300.0,sum of states
2015,51-3093,29620.0,28906.74881836597,856217900.0,sum of states
2015,51-3099,43540.0,25190.709692237022,1096803500.0,sum of states
2015,51-4021,72080.0,34582.16426193119,2492682400.0,sum of states
2015,51-4022,19130.0,36879.29430214323,705500900.0,sum of states
2015,51-4023,31690.0,41174.95424424108,1304834300.0,sum of states
2015,51-4031,195060.0,32997.40336306777,6436473500.0,sum of states
2015,51-4032,14690.0,37671.681415929204,553397000.0,sum of states
2015,51-4033,73520.0,34563.97578890098,2541143500.0,sum of states
2015,51-4034,39900.0,38091.624060150374,1519855800.0,sum of states
2015,51-4035,19180.0,39794.28571428572,763254400.0,sum of states
2015,51-4041,400210.0,42061.763823992405,16833538500.0,sum of states
2015,51-4051,19450.0,42672.30334190231,829976300.0,sum of states
2015,51-4052,9040.0,35327.986725663715,319365000.0,sum of states
2015,51-4061,5460.0,49553.49816849817,270562100.0,sum of states
2015,51-4062,3620.0,41724.36464088398,151042200.0,sum of states
2015,51-4071,11970.0,34052.50626566416,407608500.0,sum of states
2015,51-4072,136990.0,31413.836776407035,4303381500.0,sum of states
2015,51-4081,104880.0,35288.22082379863,3701028600.0,sum of states
2015,51-4111,74960.0,50973.684631803626,3820987400.0,sum of states
2015,51-4121,387700.0,40908.703120969825,15860304200.0,sum of states
2015,51-4122,47740.0,37875.86300795978,1808193700.0,sum of states
2015,51-4191,20240.0,38509.9209486166,779440800.0,sum of states
2015,51-4192,9490.0,46401.80189673341,440353100.0,sum of states
2015,51-4193,35150.0,32665.083926031293,1148177700.0,sum of states
2015,51-4194,9640.0,37443.65145228216,360956800.0,sum of states
2015,51-4199,21530.0,35859.39154667905,772052700.0,sum of states
2015,51-5111,35210.0,40047.56887247941,1410074900.0,sum of states
2015,51-5112,169140.0,36946.002719640535,6249046900.0,sum of states
2015,51-5113,52570.0,32116.03385961575,1688339900.0,sum of states
2015,51-6011,202840.0,22642.19187536975,4592742200.0,sum of states
2015,51-6021,48620.0,21599.93006993007,1050188600.0,sum of states
2015,51-6041,6270.0,24751.148325358852,155189700.0,sum of states
2015,51-6042,820.0,23255.365853658535,19069400.0,sum of states
2015,51-6051,5680.0,25169.278169014084,142961500.0,sum of states
2015,51-6052,15980.0,29094.461827284103,464929500.0,sum of states
2015,51-6061,10780.0,27550.500927643785,296994400.0,sum of states
2015,51-6062,14570.0,26839.471516815374,391051100.0,sum of states
2015,51-6063,22130.0,28140.198825124266,622742600.0,sum of states
2015,51-6064,26620.0,27569.849737039818,733909400.0,sum of states
2015,51-6091,18730.0,34018.84676988788,637173000.0,sum of states
2015,51-6092,4400.0,51350.75,225943300.0,sum of states
2015,51-6093,29100.0,33479.3676975945,974249600.0,sum of states
2015,51-6099,11900.0,28898.806722689074,343895800.0,sum of states
2015,51-7011,94020.0,33919.472452669645,3189108800.0,sum of states
2015,51-7021,16180.0,30770.908529048207,497873300.0,sum of states
2015,51-7031,570.0,34656.84210526316,19754400.0,sum of states
2015,51-7032,560.0,40490.71428571428,22674800.0,sum of states
2015,51-7041,47950.0,29141.816475495307,1397350100.0,sum of states
2015,51-7042,75350.0,29066.395487723956,2190152900.0,sum of states
2015,51-7099,6020.0,31965.16611295681,192430300.0,sum of states
2015,51-8011,2350.0,89339.27659574468,209947300.0,sum of states
2015,51-8012,10850.0,80258.50691244239,870804800.0,sum of states
2015,51-8013,36280.0,70837.52205071665,2569985300.0,sum of states
2015,51-8021,34050.0,60529.87371512481,2061042200.0,sum of states
2015,51-8031,115790.0,46559.69168321962,5391146700.0,sum of states
2015,51-8091,34450.0,58714.15674891147,2022702700.0,sum of states
2015,51-8092,15750.0,65361.961904761905,1029450900.0,sum of states
2015,51-8093,40370.0,66451.10478077781,2682631100.0,sum of states
2015,51-8099,10450.0,54887.29186602871,573572200.0,sum of states
2015,51-9011,68120.0,49465.02201996477,3369557300.0,sum of states
2015,51-9012,46050.0,41451.46145494028,1908839800.0,sum of states
